Order_ID,Order_Date,Customer_ID,Customer_Segment,Region,City,Salesperson,Product,Category,Quantity,Unit_Price_INR,Discount_Pct,Revenue_INR,Payment_Method
ORD-000179,2025-07-21,CUST-0502,SMB,Central,Nagpur,Kavya Nair,USB-C Hub,Accessories,1,2891.92,0.0,2891.92,UPI
ORD-000180,2025-07-08,CUST-0612,SMB,North,Lucknow,Vikram Singh,Smart Watch,Accessories,9,12356.11,0.05,105644.74,Credit Card
ORD-000181,2025-01-27,CUST-0152,Consumer,West,Pune,Aarav Sharma,USB-C Hub,Accessories,2,2876.89,0.1,5178.4,UPI
ORD-000182,2025-04-08,CUST-0794,Consumer,Central,Raipur,Aarav Sharma,Laptop Pro 14,Electronics,2,75690.36,0.05,143811.68,Credit Card
ORD-000183,2025-09-23,CUST-0471,SMB,South,Hyderabad,Neha Kapoor,Smartphone Lite,Electronics,10,23704.38,0.05,225191.61,Debit Card
ORD-000184,2025-11-09,CUST-0790,Consumer,East,Patna,Sneha Iyer,Wireless Mouse,Accessories,1,2139.47,0.05,2032.5,Bank Transfer
ORD-000185,2025-06-12,CUST-0588,Consumer,North,Lucknow,Arjun Rao,Wireless Mouse,Accessories,7,2150.16,0.1,13546.01,Debit Card
ORD-000186,2025-03-16,CUST-0766,Consumer,East,Guwahati,Sneha Iyer,Wireless Headphones,Accessories,8,6775.61,0.0,54204.88,Credit Card
ORD-000187,2025-10-03,CUST-0246,Enterprise,Central,Indore,Aarav Sharma,Wireless Headphones,Accessories,3,6575.19,0.0,19725.57,Credit Card
ORD-000188,2025-11-23,CUST-0006,Consumer,South,Chennai,Arjun Rao,Smartphone Lite,Electronics,2,23041.31,0.1,41474.36,Bank Transfer
ORD-000189,2025-09-02,CUST-0668,Consumer,North,Chandigarh,Aarav Sharma,Office Chair,Office,9,11667.78,0.0,105010.02,Credit Card
ORD-000190,2025-08-02,CUST-0191,SMB,West,Ahmedabad,Aarav Sharma,External HDD 2TB,Storage,7,6408.45,0.0,44859.15,UPI
ORD-000191,2025-06-02,CUST-0537,SMB,Central,Raipur,Rohan Mehta,USB-C Hub,Accessories,7,2787.22,0.0,19510.54,Bank Transfer
ORD-000192,2025-05-20,CUST-0015,SMB,South,Hyderabad,Vikram Singh,Smartphone Lite,Electronics,2,24355.88,0.1,43840.58,Credit Card
ORD-000193,2025-03-31,CUST-0411,Enterprise,North,Delhi,Rohan Mehta,USB-C Hub,Accessories,6,2804.28,0.15,14301.83,Credit Card
ORD-000194,2025-09-02,CUST-0338,Enterprise,East,Patna,Aarav Sharma,Smart Watch,Accessories,1,11936.08,0.05,11339.28,Debit Card
ORD-000195,2025-12-01,CUST-0703,SMB,West,Ahmedabad,Priya Verma,Smart Watch,Accessories,1,11768.17,0.0,11768.17,Debit Card
ORD-000196,2025-07-08,CUST-0383,Consumer,Central,Raipur,Kavya Nair,USB-C Hub,Accessories,8,2787.39,0.05,21184.16,Credit Card
ORD-000197,2025-05-07,CUST-0080,SMB,East,Kolkata,Aarav Sharma,Office Chair,Office,6,11438.76,0.0,68632.56,Credit Card
ORD-000198,2025-10-21,CUST-0735,Consumer,South,Kochi,Priya Verma,27-inch Monitor,Electronics,2,17790.04,0.05,33801.08,Bank Transfer
ORD-000199,2025-01-29,CUST-0741,Consumer,East,Kolkata,Arjun Rao,Wireless Mouse,Accessories,2,2212.94,0.05,4204.59,Debit Card
ORD-000200,2025-01-02,CUST-0062,Consumer,Central,Bhopal,Kavya Nair,Standing Desk,Office,1,22440.85,0.05,21318.81,UPI
ORD-000201,2025-05-27,CUST-0384,Consumer,West,Surat,Kavya Nair,Mechanical Keyboard,Accessories,1,4603.18,0.1,4142.86,Bank Transfer
ORD-000202,2025-07-12,CUST-0122,SMB,East,Bhubaneswar,Arjun Rao,Laptop Air 13,Electronics,3,56859.79,0.05,162050.4,Credit Card
ORD-000203,2025-04-25,CUST-0435,Consumer,Central,Raipur,Sneha Iyer,Portable SSD 1TB,Storage,1,8647.47,0.0,8647.47,Credit Card
ORD-000204,2025-08-24,CUST-0829,Consumer,North,Lucknow,Aarav Sharma,Smart Watch,Accessories,1,12318.59,0.15,10470.8,Credit Card
ORD-000205,2025-04-16,CUST-0251,Consumer,North,Delhi,Arjun Rao,Laptop Air 13,Electronics,1,57138.4,0.05,54281.48,Bank Transfer
ORD-000206,2025-04-30,CUST-0240,Consumer,East,Patna,Neha Kapoor,27-inch Monitor,Electronics,5,18507.21,0.0,92536.05,Credit Card
ORD-000207,2025-06-04,CUST-0571,Consumer,North,Chandigarh,Arjun Rao,External HDD 2TB,Storage,3,6076.31,0.0,18228.93,Bank Transfer
ORD-000208,2025-01-25,CUST-0419,Enterprise,West,Pune,Vikram Singh,Smart Watch,Accessories,3,11782.48,0.1,31812.7,Bank Transfer
ORD-000209,2025-04-05,CUST-0826,Consumer,South,Kochi,Aarav Sharma,Webcam HD,Accessories,1,4039.44,0.0,4039.44,Bank Transfer
ORD-000210,2025-08-02,CUST-0461,Consumer,North,Jaipur,Priya Verma,27-inch Monitor,Electronics,2,18185.99,0.0,36371.98,Credit Card
ORD-000211,2025-01-27,CUST-0742,Consumer,Central,Indore,Kavya Nair,Wireless Headphones,Accessories,3,6222.31,0.0,18666.93,Credit Card
ORD-000212,2025-06-20,CUST-0765,Enterprise,North,Lucknow,Sneha Iyer,Wireless Headphones,Accessories,1,6800.35,0.2,5440.28,Credit Card
ORD-000213,2025-07-23,CUST-0316,Consumer,East,Patna,Neha Kapoor,External HDD 2TB,Storage,2,6179.08,0.0,12358.16,Bank Transfer
ORD-000214,2025-08-27,CUST-0380,SMB,South,Hyderabad,Arjun Rao,Laptop Air 13,Electronics,4,54993.31,0.1,197975.92,UPI
ORD-000215,2025-10-16,CUST-0738,Consumer,Central,Raipur,Vikram Singh,Portable SSD 1TB,Storage,1,8869.54,0.0,8869.54,Credit Card
ORD-000216,2025-04-11,CUST-0264,Consumer,East,Guwahati,Kavya Nair,Smart Watch,Accessories,3,12060.77,0.0,36182.31,Bank Transfer
ORD-000217,2025-03-28,CUST-0658,SMB,Central,Bhopal,Aarav Sharma,Standing Desk,Office,1,21974.3,0.1,19776.87,UPI
ORD-000218,2025-12-09,CUST-0010,SMB,South,Chennai,Kavya Nair,Laptop Pro 14,Electronics,2,75905.18,0.15,129038.81,Debit Card
ORD-000219,2025-01-31,CUST-0007,SMB,North,Lucknow,Aarav Sharma,USB-C Hub,Accessories,7,2844.6,0.15,16925.37,UPI
ORD-000220,2025-09-29,CUST-0826,Consumer,West,Pune,Priya Verma,Standing Desk,Office,9,22688.95,0.0,204200.55,UPI
ORD-000221,2025-09-26,CUST-0081,Consumer,West,Ahmedabad,Arjun Rao,Smartphone X,Electronics,3,41388.65,0.0,124165.95,Bank Transfer
ORD-000222,2025-10-17,CUST-0096,Enterprise,North,Lucknow,Arjun Rao,Smartphone Lite,Electronics,1,24834.88,0.1,22351.39,Bank Transfer
ORD-000223,2025-10-10,CUST-0661,Consumer,West,Ahmedabad,Priya Verma,Wireless Mouse,Accessories,1,2199.97,0.0,2199.97,UPI
ORD-000224,2025-04-28,CUST-0701,Enterprise,North,Jaipur,Aarav Sharma,Smartphone Lite,Electronics,3,23450.63,0.05,66834.3,Credit Card
ORD-000225,2025-06-11,CUST-0079,Enterprise,West,Ahmedabad,Rohan Mehta,Laptop Pro 14,Electronics,3,79659.15,0.1,215079.7,Credit Card
ORD-000226,2025-10-18,CUST-0810,SMB,South,Bengaluru,Neha Kapoor,Portable SSD 1TB,Storage,3,8401.27,0.05,23943.62,UPI
ORD-000227,2025-02-20,CUST-0407,Consumer,Central,Nagpur,Aarav Sharma,Mechanical Keyboard,Accessories,1,4551.24,0.1,4096.12,Debit Card
ORD-000228,2025-08-19,CUST-0677,Consumer,Central,Raipur,Priya Verma,Wireless Mouse,Accessories,3,2130.86,0.05,6072.95,Debit Card
ORD-000229,2025-05-07,CUST-0758,Consumer,South,Kochi,Neha Kapoor,Standing Desk,Office,1,22624.56,0.05,21493.33,Debit Card
ORD-000230,2025-02-24,CUST-0090,Consumer,South,Chennai,Arjun Rao,Laptop Air 13,Electronics,2,54710.69,0.05,103950.31,Bank Transfer
ORD-000231,2025-10-13,CUST-0613,Consumer,Central,Nagpur,Arjun Rao,27-inch Monitor,Electronics,1,18600.31,0.0,18600.31,UPI
ORD-000232,2025-05-30,CUST-0586,Consumer,South,Chennai,Arjun Rao,Mechanical Keyboard,Accessories,1,4682.34,0.15,3979.99,Credit Card
ORD-000233,2025-03-13,CUST-0307,Consumer,West,Surat,Priya Verma,Wireless Headphones,Accessories,2,6457.54,0.0,12915.08,Debit Card
ORD-000234,2025-05-09,CUST-0312,SMB,South,Bengaluru,Arjun Rao,Smartphone Lite,Electronics,2,23898.87,0.1,43017.97,Debit Card
ORD-000235,2025-11-14,CUST-0140,SMB,Central,Nagpur,Neha Kapoor,Mechanical Keyboard,Accessories,2,4641.96,0.0,9283.92,Credit Card
ORD-000236,2025-09-03,CUST-0590,Consumer,West,Pune,Neha Kapoor,Smart Watch,Accessories,2,12281.85,0.0,24563.7,Bank Transfer
ORD-000237,2025-05-24,CUST-0185,SMB,Central,Bhopal,Kavya Nair,Portable SSD 1TB,Storage,2,8244.83,0.2,13191.73,Credit Card
ORD-000238,2025-08-13,CUST-0690,Consumer,West,Surat,Rohan Mehta,Webcam HD,Accessories,3,4015.31,0.15,10239.04,Debit Card
ORD-000239,2025-05-04,CUST-0491,SMB,Central,Raipur,Arjun Rao,Wireless Headphones,Accessories,4,6223.08,0.1,22403.09,UPI
ORD-000240,2025-07-04,CUST-0674,Enterprise,South,Hyderabad,Rohan Mehta,Standing Desk,Office,2,21086.96,0.1,37956.53,UPI
ORD-000241,2025-10-16,CUST-0109,SMB,West,Mumbai,Priya Verma,Office Chair,Office,2,12035.57,0.1,21664.03,Debit Card
ORD-000242,2025-04-24,CUST-0401,SMB,East,Guwahati,Rohan Mehta,27-inch Monitor,Electronics,3,17983.91,0.1,48556.56,Debit Card
ORD-000243,2025-01-13,CUST-0357,Consumer,South,Hyderabad,Neha Kapoor,Wireless Mouse,Accessories,2,2115.54,0.2,3384.86,Bank Transfer
ORD-000244,2025-04-16,CUST-0069,Consumer,East,Patna,Aarav Sharma,27-inch Monitor,Electronics,2,18864.01,0.05,35841.62,UPI
ORD-000245,2025-01-12,CUST-0529,Consumer,South,Chennai,Rohan Mehta,Portable SSD 1TB,Storage,1,8865.43,0.15,7535.62,Debit Card
ORD-000246,2025-10-14,CUST-0406,Enterprise,West,Mumbai,Sneha Iyer,Mechanical Keyboard,Accessories,1,4358.0,0.05,4140.1,Bank Transfer
ORD-000247,2025-10-31,CUST-0592,Consumer,North,Delhi,Rohan Mehta,Mechanical Keyboard,Accessories,4,4613.55,0.0,18454.2,Debit Card
ORD-000248,2025-06-16,CUST-0612,Consumer,East,Guwahati,Arjun Rao,Smartphone Lite,Electronics,1,24066.52,0.15,20456.54,UPI
ORD-000249,2025-06-28,CUST-0630,SMB,East,Kolkata,Rohan Mehta,Smart Watch,Accessories,3,12247.19,0.15,31230.33,Debit Card
ORD-000250,2025-03-02,CUST-0611,Consumer,West,Pune,Arjun Rao,Smartphone Lite,Electronics,1,24025.98,0.1,21623.38,Bank Transfer
ORD-000251,2025-04-06,CUST-0171,SMB,Central,Raipur,Vikram Singh,Wireless Mouse,Accessories,3,2309.98,0.1,6236.95,Credit Card
ORD-000252,2025-04-06,CUST-0140,SMB,West,Pune,Arjun Rao,Smart Watch,Accessories,3,12542.21,0.15,31982.64,Bank Transfer
ORD-000253,2025-07-29,CUST-0032,Consumer,Central,Indore,Vikram Singh,Office Chair,Office,4,11117.34,0.05,42245.89,UPI
ORD-000254,2025-05-21,CUST-0563,Consumer,West,Mumbai,Priya Verma,Smartphone Lite,Electronics,1,24582.04,0.05,23352.94,Debit Card
ORD-000255,2025-10-06,CUST-0560,Enterprise,West,Pune,Arjun Rao,Portable SSD 1TB,Storage,3,8721.0,0.1,23546.7,UPI
ORD-000256,2025-12-01,CUST-0450,Consumer,North,Delhi,Sneha Iyer,Webcam HD,Accessories,6,3807.5,0.0,22845.0,Credit Card
ORD-000257,2025-10-29,CUST-0804,Consumer,South,Chennai,Sneha Iyer,Standing Desk,Office,4,21265.16,0.1,76554.58,UPI
ORD-000258,2025-10-19,CUST-0297,Consumer,East,Patna,Priya Verma,Smart Watch,Accessories,3,12574.8,0.0,37724.4,Credit Card
ORD-000259,2025-07-30,CUST-0256,Consumer,South,Chennai,Neha Kapoor,External HDD 2TB,Storage,1,6324.88,0.1,5692.39,Credit Card
ORD-000260,2025-12-13,CUST-0078,Consumer,West,Mumbai,Arjun Rao,Mechanical Keyboard,Accessories,3,4461.4,0.0,13384.2,Debit Card
ORD-000261,2025-12-22,CUST-0749,Enterprise,North,Lucknow,Neha Kapoor,External HDD 2TB,Storage,2,6250.81,0.05,11876.54,UPI
ORD-000262,2025-10-01,CUST-0346,Consumer,East,Bhubaneswar,Kavya Nair,Mechanical Keyboard,Accessories,2,4395.84,0.0,8791.68,Debit Card
ORD-000263,2025-12-16,CUST-0879,Consumer,North,Chandigarh,Kavya Nair,Webcam HD,Accessories,1,3884.24,0.1,3495.82,Bank Transfer
ORD-000264,2025-01-01,CUST-0896,Consumer,South,Hyderabad,Priya Verma,Mechanical Keyboard,Accessories,3,4567.5,0.0,13702.5,Debit Card
ORD-000265,2025-05-09,CUST-0744,Consumer,East,Bhubaneswar,Arjun Rao,Laptop Air 13,Electronics,6,55419.51,0.0,332517.06,UPI
ORD-000266,2025-12-27,CUST-0010,Consumer,West,Mumbai,Neha Kapoor,Laptop Air 13,Electronics,2,54466.67,0.0,108933.34,UPI
ORD-000267,2025-08-05,CUST-0106,Consumer,North,Jaipur,Neha Kapoor,Standing Desk,Office,1,22507.68,0.05,21382.3,Debit Card
ORD-000268,2025-03-12,CUST-0071,SMB,South,Bengaluru,Rohan Mehta,Mechanical Keyboard,Accessories,4,4721.82,0.0,18887.28,Bank Transfer
ORD-000269,2025-06-29,CUST-0881,Consumer,West,Pune,Priya Verma,Standing Desk,Office,4,22255.37,0.15,75668.26,UPI
ORD-000270,2025-03-13,CUST-0254,Consumer,South,Hyderabad,Priya Verma,Webcam HD,Accessories,4,3872.46,0.05,14715.35,Credit Card
ORD-000271,2025-10-11,CUST-0211,SMB,East,Bhubaneswar,Arjun Rao,USB-C Hub,Accessories,3,2853.33,0.1,7703.99,Debit Card
ORD-000272,2025-11-27,CUST-0512,SMB,South,Bengaluru,Aarav Sharma,Laptop Pro 14,Electronics,4,77109.91,0.0,308439.64,Debit Card
ORD-000273,2025-06-12,CUST-0782,Consumer,South,Kochi,Priya Verma,Smartphone X,Electronics,5,42194.7,0.05,200424.82,UPI
ORD-000274,2025-10-28,CUST-0519,Consumer,West,Ahmedabad,Arjun Rao,Laptop Air 13,Electronics,1,58512.61,0.2,46810.09,Bank Transfer
ORD-000275,2025-12-26,CUST-0081,Consumer,East,Bhubaneswar,Rohan Mehta,Mechanical Keyboard,Accessories,2,4399.86,0.1,7919.75,Debit Card
ORD-000276,2025-07-20,CUST-0748,SMB,West,Pune,Aarav Sharma,USB-C Hub,Accessories,5,2678.51,0.1,12053.3,Credit Card
ORD-000277,2025-02-14,CUST-0123,Consumer,South,Bengaluru,Rohan Mehta,External HDD 2TB,Storage,2,6081.76,0.1,10947.17,UPI
ORD-000278,2025-03-25,CUST-0381,Enterprise,South,Chennai,Vikram Singh,Wireless Mouse,Accessories,2,2248.57,0.1,4047.43,UPI
ORD-000279,2025-01-16,CUST-0643,SMB,Central,Bhopal,Kavya Nair,Smart Watch,Accessories,1,12254.79,0.0,12254.79,Bank Transfer
ORD-000280,2025-09-19,CUST-0588,Consumer,North,Delhi,Sneha Iyer,Smart Watch,Accessories,5,11588.77,0.0,57943.85,UPI
ORD-000281,2025-01-23,CUST-0184,Enterprise,South,Bengaluru,Arjun Rao,Portable SSD 1TB,Storage,1,8400.53,0.05,7980.5,Credit Card
ORD-000282,2025-06-14,CUST-0123,Consumer,East,Kolkata,Rohan Mehta,Smartphone Lite,Electronics,4,22986.93,0.0,91947.72,Credit Card
ORD-000283,2025-09-22,CUST-0336,Enterprise,East,Kolkata,Kavya Nair,Laptop Pro 14,Electronics,1,76301.99,0.05,72486.89,UPI
ORD-000284,2025-07-08,CUST-0606,Consumer,East,Guwahati,Sneha Iyer,Smartphone Lite,Electronics,4,23382.2,0.1,84175.92,Credit Card
ORD-000285,2025-03-19,CUST-0344,Enterprise,North,Delhi,Arjun Rao,Laptop Pro 14,Electronics,1,79060.35,0.05,75107.33,Debit Card
ORD-000286,2025-02-23,CUST-0729,Consumer,South,Hyderabad,Priya Verma,Smartphone Lite,Electronics,1,22943.75,0.05,21796.56,UPI
ORD-000287,2025-04-29,CUST-0595,SMB,North,Delhi,Rohan Mehta,External HDD 2TB,Storage,2,6174.24,0.15,10496.21,Bank Transfer
ORD-000288,2025-02-08,CUST-0872,SMB,East,Patna,Arjun Rao,USB-C Hub,Accessories,2,2726.3,0.2,4362.08,Debit Card
ORD-000289,2025-06-12,CUST-0112,Consumer,Central,Indore,Priya Verma,Wireless Mouse,Accessories,1,2261.59,0.0,2261.59,Credit Card
ORD-000290,2025-08-19,CUST-0316,Consumer,West,Surat,Vikram Singh,Wireless Mouse,Accessories,1,2259.47,0.05,2146.5,UPI
ORD-000291,2025-02-16,CUST-0856,SMB,South,Hyderabad,Rohan Mehta,Smartphone X,Electronics,2,42433.87,0.1,76380.97,UPI
ORD-000292,2025-12-31,CUST-0032,Enterprise,South,Kochi,Kavya Nair,Smartphone Lite,Electronics,2,23517.22,0.0,47034.44,Credit Card
ORD-000293,2025-02-18,CUST-0134,Consumer,South,Chennai,Arjun Rao,Wireless Mouse,Accessories,4,2103.57,0.0,8414.28,Debit Card
ORD-000294,2025-12-18,CUST-0023,Enterprise,North,Delhi,Sneha Iyer,Office Chair,Office,1,11980.04,0.05,11381.04,Bank Transfer
ORD-000295,2025-03-07,CUST-0052,Enterprise,West,Pune,Arjun Rao,Laptop Air 13,Electronics,5,53439.1,0.0,267195.5,Bank Transfer
ORD-000296,2025-09-12,CUST-0287,Consumer,East,Guwahati,Rohan Mehta,Laptop Pro 14,Electronics,2,81184.77,0.05,154251.06,UPI
ORD-000297,2025-11-11,CUST-0063,SMB,West,Mumbai,Vikram Singh,USB-C Hub,Accessories,3,2907.18,0.05,8285.46,Bank Transfer
ORD-000298,2025-03-12,CUST-0814,Consumer,Central,Bhopal,Arjun Rao,Mechanical Keyboard,Accessories,6,4558.84,0.05,25985.39,Debit Card
ORD-000299,2025-09-03,CUST-0185,SMB,East,Kolkata,Neha Kapoor,27-inch Monitor,Electronics,2,18169.97,0.05,34522.94,Credit Card
ORD-000300,2025-01-16,CUST-0786,SMB,East,Bhubaneswar,Rohan Mehta,External HDD 2TB,Storage,1,6182.44,0.15,5255.07,UPI
ORD-000301,2025-05-07,CUST-0590,Consumer,South,Kochi,Neha Kapoor,Office Chair,Office,2,11772.62,0.1,21190.72,Credit Card
ORD-000302,2025-04-01,CUST-0721,SMB,North,Jaipur,Rohan Mehta,Smartphone Lite,Electronics,5,24993.55,0.1,112470.98,Credit Card
ORD-000303,2025-09-10,CUST-0021,Consumer,South,Kochi,Aarav Sharma,27-inch Monitor,Electronics,2,18005.35,0.0,36010.7,Debit Card
ORD-000304,2025-11-11,CUST-0061,SMB,East,Kolkata,Rohan Mehta,Smartphone Lite,Electronics,2,24725.82,0.0,49451.64,Credit Card
ORD-000305,2025-02-26,CUST-0601,Consumer,West,Mumbai,Neha Kapoor,Portable SSD 1TB,Storage,2,8673.86,0.0,17347.72,Debit Card
ORD-000306,2025-06-15,CUST-0665,Enterprise,West,Ahmedabad,Rohan Mehta,Smartphone X,Electronics,4,42584.92,0.05,161822.7,Debit Card
ORD-000307,2025-04-25,CUST-0182,SMB,South,Bengaluru,Arjun Rao,Office Chair,Office,1,11716.77,0.0,11716.77,UPI
ORD-000308,2025-04-04,CUST-0509,Consumer,North,Chandigarh,Neha Kapoor,USB-C Hub,Accessories,5,2839.1,0.1,12775.95,UPI
ORD-000309,2025-05-02,CUST-0458,Enterprise,East,Kolkata,Vikram Singh,Smart Watch,Accessories,1,11506.47,0.15,9780.5,Credit Card
ORD-000310,2025-05-08,CUST-0449,Consumer,West,Surat,Rohan Mehta,Standing Desk,Office,1,20902.82,0.0,20902.82,Bank Transfer
ORD-000311,2025-09-10,CUST-0667,Consumer,Central,Indore,Rohan Mehta,External HDD 2TB,Storage,3,6187.28,0.0,18561.84,Bank Transfer
ORD-000312,2025-02-07,CUST-0351,SMB,North,Chandigarh,Arjun Rao,Webcam HD,Accessories,1,4076.15,0.0,4076.15,Credit Card
ORD-000313,2025-02-08,CUST-0722,Enterprise,West,Mumbai,Arjun Rao,27-inch Monitor,Electronics,9,19397.76,0.0,174579.84,Credit Card
ORD-000314,2025-11-07,CUST-0714,Consumer,West,Ahmedabad,Vikram Singh,External HDD 2TB,Storage,1,6494.13,0.0,6494.13,Debit Card
ORD-000315,2025-05-02,CUST-0004,Consumer,East,Guwahati,Priya Verma,Laptop Air 13,Electronics,3,54060.1,0.15,137853.25,Debit Card
ORD-000316,2025-12-05,CUST-0084,SMB,East,Guwahati,Priya Verma,Office Chair,Office,1,11121.46,0.0,11121.46,Debit Card
ORD-000317,2025-07-23,CUST-0380,Consumer,South,Kochi,Neha Kapoor,Wireless Mouse,Accessories,3,2209.71,0.0,6629.13,Credit Card
ORD-000318,2025-08-17,CUST-0155,Consumer,North,Delhi,Priya Verma,Laptop Pro 14,Electronics,2,76194.78,0.0,152389.56,Debit Card
ORD-000319,2025-10-05,CUST-0429,Enterprise,Central,Raipur,Sneha Iyer,Mechanical Keyboard,Accessories,3,4653.36,0.05,13262.08,Bank Transfer
ORD-000320,2025-06-03,CUST-0820,Consumer,Central,Indore,Priya Verma,Laptop Air 13,Electronics,5,56398.83,0.0,281994.15,Bank Transfer
ORD-000321,2025-03-30,CUST-0207,Enterprise,West,Pune,Vikram Singh,Smartphone X,Electronics,5,41678.17,0.0,208390.85,Debit Card
ORD-000322,2025-02-04,CUST-0895,Consumer,West,Mumbai,Arjun Rao,Laptop Air 13,Electronics,2,54746.72,0.0,109493.44,UPI
ORD-000323,2025-08-01,CUST-0577,Consumer,North,Delhi,Vikram Singh,Smartphone X,Electronics,3,43846.53,0.1,118385.63,Debit Card
ORD-000324,2025-07-30,CUST-0413,Consumer,East,Bhubaneswar,Arjun Rao,Wireless Headphones,Accessories,2,6199.35,0.1,11158.83,UPI
ORD-000325,2025-07-22,CUST-0382,Enterprise,East,Kolkata,Neha Kapoor,External HDD 2TB,Storage,3,6184.64,0.0,18553.92,Debit Card
ORD-000326,2025-06-09,CUST-0138,SMB,South,Hyderabad,Kavya Nair,Wireless Headphones,Accessories,5,6807.12,0.1,30632.04,Debit Card
ORD-000327,2025-05-18,CUST-0759,Consumer,West,Surat,Neha Kapoor,Standing Desk,Office,3,21365.06,0.0,64095.18,UPI
ORD-000328,2025-09-21,CUST-0583,Consumer,Central,Bhopal,Rohan Mehta,Webcam HD,Accessories,2,3757.9,0.05,7140.01,Credit Card
ORD-000329,2025-04-13,CUST-0281,Consumer,South,Hyderabad,Kavya Nair,Portable SSD 1TB,Storage,1,8381.32,0.0,8381.32,Bank Transfer
ORD-000330,2025-11-22,CUST-0892,Consumer,South,Kochi,Neha Kapoor,External HDD 2TB,Storage,1,6258.31,0.05,5945.39,Debit Card
ORD-000331,2025-03-25,CUST-0051,Enterprise,West,Pune,Sneha Iyer,Portable SSD 1TB,Storage,4,8317.31,0.1,29942.32,Credit Card
ORD-000332,2025-11-28,CUST-0486,SMB,North,Chandigarh,Rohan Mehta,Smartphone Lite,Electronics,1,22848.13,0.05,21705.72,UPI
ORD-000333,2025-04-25,CUST-0434,SMB,East,Guwahati,Neha Kapoor,Wireless Headphones,Accessories,8,6636.09,0.1,47779.85,Bank Transfer
ORD-000334,2025-05-10,CUST-0008,Consumer,North,Jaipur,Vikram Singh,Smartphone Lite,Electronics,3,23753.17,0.15,60570.58,Debit Card
ORD-000335,2025-12-17,CUST-0268,Consumer,East,Patna,Sneha Iyer,Laptop Air 13,Electronics,2,55020.77,0.0,110041.54,Credit Card
ORD-000336,2025-09-22,CUST-0677,Consumer,West,Ahmedabad,Rohan Mehta,Webcam HD,Accessories,1,4020.91,0.15,3417.77,UPI
ORD-000337,2025-12-02,CUST-0598,Enterprise,North,Chandigarh,Neha Kapoor,Wireless Mouse,Accessories,1,2175.42,0.05,2066.65,Credit Card
ORD-000338,2025-12-18,CUST-0866,SMB,East,Bhubaneswar,Rohan Mehta,27-inch Monitor,Electronics,2,18238.22,0.2,29181.15,Debit Card
ORD-000339,2025-02-19,CUST-0697,Consumer,South,Hyderabad,Priya Verma,Wireless Mouse,Accessories,1,2257.84,0.15,1919.16,Credit Card
ORD-000340,2025-07-01,CUST-0600,SMB,East,Patna,Kavya Nair,Smartphone Lite,Electronics,2,23595.16,0.1,42471.29,UPI
ORD-000341,2025-08-29,CUST-0513,Enterprise,South,Bengaluru,Arjun Rao,Laptop Pro 14,Electronics,3,74655.48,0.2,179173.15,Debit Card
ORD-000342,2025-07-31,CUST-0469,Enterprise,Central,Indore,Neha Kapoor,Laptop Pro 14,Electronics,1,76772.83,0.2,61418.26,Credit Card
ORD-000343,2025-02-11,CUST-0281,Consumer,West,Pune,Rohan Mehta,Wireless Mouse,Accessories,10,2102.76,0.0,21027.6,Credit Card
ORD-000344,2025-09-08,CUST-0440,SMB,West,Surat,Arjun Rao,Webcam HD,Accessories,1,3952.06,0.1,3556.85,UPI
ORD-000345,2025-01-20,CUST-0196,Consumer,Central,Bhopal,Aarav Sharma,27-inch Monitor,Electronics,2,18171.09,0.0,36342.18,Credit Card
ORD-000346,2025-04-26,CUST-0172,Enterprise,East,Kolkata,Aarav Sharma,Standing Desk,Office,2,22007.34,0.0,44014.68,Debit Card
ORD-000347,2025-05-29,CUST-0351,SMB,South,Kochi,Neha Kapoor,Wireless Mouse,Accessories,3,2285.35,0.0,6856.05,Credit Card
ORD-000348,2025-03-26,CUST-0217,Enterprise,South,Bengaluru,Rohan Mehta,External HDD 2TB,Storage,2,6340.84,0.0,12681.68,UPI
ORD-000349,2025-07-07,CUST-0639,SMB,Central,Bhopal,Aarav Sharma,Standing Desk,Office,1,21462.74,0.15,18243.33,UPI
ORD-000350,2025-12-01,CUST-0259,Consumer,Central,Raipur,Rohan Mehta,Portable SSD 1TB,Storage,3,8398.22,0.05,23934.93,Credit Card
ORD-000351,2025-12-22,CUST-0638,SMB,East,Bhubaneswar,Arjun Rao,Office Chair,Office,2,11686.86,0.1,21036.35,UPI
ORD-000352,2025-09-19,CUST-0205,SMB,Central,Nagpur,Sneha Iyer,Standing Desk,Office,1,21995.03,0.1,19795.53,Debit Card
ORD-000353,2025-12-27,CUST-0339,Consumer,West,Pune,Aarav Sharma,Mechanical Keyboard,Accessories,1,4368.46,0.05,4150.04,UPI
ORD-000354,2025-12-10,CUST-0799,Enterprise,North,Delhi,Priya Verma,Laptop Air 13,Electronics,5,54035.21,0.1,243158.45,Debit Card
ORD-000355,2025-11-26,CUST-0896,Consumer,South,Bengaluru,Vikram Singh,Smartphone Lite,Electronics,9,22920.19,0.0,206281.71,Debit Card
ORD-000356,2025-12-13,CUST-0873,Consumer,North,Chandigarh,Rohan Mehta,Smart Watch,Accessories,1,12468.35,0.15,10598.1,Debit Card
ORD-000357,2025-07-03,CUST-0188,Consumer,East,Kolkata,Arjun Rao,External HDD 2TB,Storage,3,5947.63,0.15,15166.46,Bank Transfer
